"date","price"
2021-11-23,64.8
2021-11-24,64.9
2021-11-26,64.95
2021-11-29,64.9
2021-11-30,65
2021-12-01,65.05
2021-12-02,68.5
2021-12-03,68.4
2021-12-06,68.3
2021-12-07,68.25
2021-12-10,68.15
2021-12-11,68.4
2021-12-14,68
2021-12-15,68.05
2021-12-17,68.15
2021-12-20,68.17
2021-12-23,68.5
2021-12-24,68.5
2022-01-25,75
2022-01-26,74.95
2022-01-27,75.1
2022-01-28,75.25
2022-01-31,75.25
2022-02-01,76.25
2022-02-02,76.25
2022-02-03,76.25
2022-02-04,77
2022-02-08,77.25
2022-02-09,78.3
2022-02-10,81
2022-02-11,81.5
2022-02-14,83.5
2022-02-15,84.5
2022-02-16,86.25
2022-02-17,85.5
2022-02-18,85
2022-02-21,84
2022-02-22,82.5
2022-02-23,80.75
2022-02-25,80
2022-02-28,80.75
2022-03-01,80.5
2022-03-02,80.5
2022-03-04,79
2022-03-07,78.5
2022-03-08,76.5
2022-03-09,74.75
2022-03-10,70.25
2022-03-11,72
2022-03-14,72.5
2022-03-15,72
2022-03-16,71.75
2022-03-17,73.5
2022-03-18,73.62
2022-03-21,73.62
2022-03-22,73.45
2022-03-23,72.9
2022-03-24,73.1
2022-03-25,74
2022-03-28,75.25
2022-03-29,76
2022-03-30,76.05
2022-03-31,76
2022-04-01,75.9
2022-04-04,76
2022-04-06,76
2022-04-07,76
2022-04-08,75.95
2022-04-11,75.9
2022-04-12,75.5
2022-04-13,76.25
2022-04-14,76.5
2022-04-19,77
2022-04-21,76.85
2022-04-22,75.25
2022-04-26,75.2
2022-04-27,75.9
2022-04-28,75.75
2022-04-29,75.9
2022-05-02,75.9
2022-05-03,75.9
2022-05-04,75.87
2022-05-05,76.2
2022-05-06,76.3
2022-05-09,76.5
2022-05-10,76.47
2022-05-11,76.45
2022-05-12,76.45
2022-05-13,76.4
2022-05-16,76.5
2022-05-17,76.6
2022-05-18,76.6
2022-05-19,76.42
2022-05-20,76.47
2022-05-23,76.9
2022-05-24,77.05
2022-05-25,77
2022-05-26,77
2022-05-27,77
2022-05-30,77.2
2022-05-31,77
2022-06-01,76.87
2022-06-02,76.85
2022-06-03,77.1
2022-06-07,77.07
2022-06-08,76.9
2022-06-09,76.8
2022-06-10,76.6
2022-06-13,76.6
2022-06-14,76.4
2022-06-15,75.7
2022-06-16,77
2022-06-17,76.85
2022-06-20,76.6
2022-06-21,76.5
2022-06-22,76.5
2022-06-23,76.25
2022-06-27,75.95
2022-06-28,76.2
2022-06-29,76.1
2022-06-30,76
2022-07-01,76
2022-07-04,75.4
2022-07-05,75.37
2022-07-06,75
2022-07-07,74.75
2022-07-08,74
2022-07-11,73
2022-07-12,73
2022-07-13,72.87
2022-07-14,73.15
2022-07-15,72.8
2022-07-18,72.9
2022-07-19,72.95
2022-07-20,72.87
2022-07-21,73.15
2022-07-22,73
2022-07-25,72.8
2022-07-26,72.55
2022-07-27,72.6
2022-07-28,80.75
2022-07-29,80.25
2022-08-01,80.3
2022-08-02,80.3
2022-08-03,80.25
2022-08-04,80
2022-08-05,80
2022-08-08,79.8
2022-08-10,79.9
2022-08-11,80
2022-08-16,80.75
2022-08-17,83.5
2022-08-18,83.45
2022-08-19,85.4
2022-08-22,85.5
2022-08-23,86
2022-08-24,86.05
2022-08-25,86.5
2022-08-26,85.7
2022-08-29,86.5
2022-08-30,86.65
2022-08-31,86.7
2022-09-01,86.8
2022-09-02,87.1
2022-09-05,87.05
2022-09-06,87.15
2022-09-07,87.3
2022-09-08,85.5
2022-09-09,85.7
2022-09-12,85.5
2022-09-13,85
2022-09-14,84
2022-09-16,83
2022-09-19,83.2
2022-09-20,83.1
2022-09-21,82.75
2022-09-22,82.75
2022-09-27,81.85
2022-09-28,81
2022-09-29,80
2022-09-30,79
2022-10-03,78
2022-10-04,78
2022-10-05,78.05
2022-10-06,78.2
2022-10-07,82.5
2022-10-10,82.9
2022-10-11,82.22
2022-10-12,80.75
2022-10-13,80.4
2022-10-14,80.7
2022-10-17,81
2022-10-18,81
2022-10-19,80.75
2022-10-20,80.67
2022-10-21,80.9
2022-10-25,81.2
2022-10-26,81.25
2022-10-27,82
2022-10-28,82.5
2022-10-31,84.75
2022-11-01,85
2022-11-02,84.6
2022-11-03,84.5
2022-11-04,85
2022-11-07,85
2022-11-08,86.5
2022-11-09,87.1
2022-11-10,88.2
2022-11-11,88.2
2022-11-14,87.9
2022-11-15,88.5
2022-11-16,88.17
2022-11-17,88.25
2022-11-18,88.4
2022-11-21,88.15
2022-11-22,88
2022-11-23,88
2022-11-24,87.5
2022-11-25,86.5
2022-11-28,86.2
2022-11-29,86.2
2022-11-30,84.15
2022-12-01,83.5
2022-12-02,82.45
2022-12-05,81
2022-12-06,81
2022-12-07,82
2022-12-08,82.5
2022-12-09,82.5
2022-12-12,83.25
2022-12-13,83.37
2022-12-14,83
2022-12-15,83.5
2022-12-16,75
2022-12-19,77.5
2022-12-20,77.17
2022-12-21,77
2022-12-22,76.5
2022-12-23,76
2023-01-24,73
2023-01-25,72.72
2023-01-26,72.5
2023-01-27,72.5
2023-01-30,72.3
2023-01-31,72.65
2023-02-01,72
2023-02-02,72
2023-02-03,72.4
2023-02-07,72.5
2023-02-08,72.5
2023-02-09,72.25
2023-02-10,72.1
2023-02-13,72.3
2023-02-14,71.95
2023-02-15,71.9
2023-02-16,71.8
2023-02-17,71.8
2023-02-20,70.05
2023-02-21,69.92
2023-02-22,69
2023-02-23,68.5
2023-02-24,67
2023-02-27,68
2023-02-28,67.5
2023-03-01,67
2023-03-02,67
2023-03-03,67
2023-03-06,66.9
2023-03-07,66
2023-03-08,65.75
2023-03-09,67
2023-03-10,66.25
2023-03-13,66
2023-03-14,65.5
2023-03-15,65.25
2023-03-16,68
2023-03-17,66.75
2023-03-20,66
2023-03-21,65.75
2023-03-22,65
2023-03-23,65
2023-03-24,64.45
2023-03-27,63.1
2023-03-28,61.5
2023-03-29,60.5
2023-03-30,59.5
2023-03-31,54
2023-04-03,54.5
2023-04-04,58
2023-04-05,59
2023-04-06,59
2023-04-11,59.25
2023-04-12,59.25
2023-04-13,59
2023-04-14,62.5
2023-04-17,62.75
2023-04-18,62.75
2023-04-19,61.35
2023-04-20,61.35
2023-04-21,61.5
2023-04-24,61.15
2023-04-26,60.82
2023-04-27,61
2023-04-28,58.5
2023-05-01,56
2023-05-02,56
2023-05-03,54.25
2023-05-04,53.25
2023-05-05,54.75
2023-05-08,54.5
2023-05-09,54
2023-05-10,54
2023-05-12,52
2023-05-15,52.5
2023-05-16,52.25
2023-05-17,51.95
2023-05-18,51.5
2023-05-22,54
2023-05-25,53.75
2023-05-26,54
2023-05-29,55
2023-05-30,54.25
2023-05-31,54.5
2023-06-01,54.75
2023-06-02,55
2023-06-06,55.75
2023-06-08,56.5
2023-06-09,56.3
2023-06-12,56
2023-06-13,55
2023-06-14,57.25
2023-06-15,60.5
2023-06-19,60
2023-06-20,59.25
2023-06-21,53.25
2023-06-22,48
2023-06-23,47.5
2023-06-26,43.5
2023-06-27,41
2023-06-28,42.5
2023-06-29,41
2023-06-30,41
2023-07-03,41.75
2023-07-04,40
2023-07-05,37
2023-07-07,38
2023-07-10,39.5
2023-07-11,38.5
2023-07-12,38.25
2023-07-13,39.25
2023-07-17,45
2023-07-18,49.95
2023-07-19,50
2023-07-20,49.75
2023-07-21,48
2023-07-24,47.25
2023-07-25,50
2023-07-26,65
2023-07-27,65.25
2023-07-28,61.5
2023-07-31,60
2023-08-01,59.75
2023-08-02,57.5
2023-08-03,57
2023-08-04,58
2023-08-07,58
2023-08-08,59.9
2023-08-09,60.25
2023-08-10,60.75
2023-08-11,59.95
2023-08-14,60.2
2023-08-15,60.5
2023-08-16,61.25
2023-08-17,61.4
2023-08-18,62.5
2023-08-21,65
2023-08-22,65.5
2023-08-23,65.5
2023-08-24,66.25
2023-08-25,66.75
2023-08-28,67
2023-08-29,67
2023-08-30,67.5
2023-08-31,68.5
2023-09-01,70.5
2023-09-05,70.5
2023-09-06,70.25
2023-09-07,71.1
2023-09-08,71.75
2023-09-11,73
2023-09-12,73
2023-09-13,72.6
2023-09-14,72.5
2023-09-15,71.75
2023-09-18,69.75
2023-09-19,68
2023-09-20,66
2023-09-21,66.5
2023-09-22,65.6
2023-09-25,65.25
2023-09-26,64
2023-09-27,64
2023-09-28,64.25
2023-09-29,65.75
2023-10-02,66.05
2023-10-03,66.05
2023-10-04,66.5
2023-10-05,65.5
2023-10-06,65.85
2023-10-09,66.75
2023-10-10,67
2023-10-11,67.3
2023-10-12,67.5
2023-10-13,67.9
2023-10-16,67.65
2023-10-17,67.75
2023-10-18,69.5
2023-10-19,69.6
2023-10-20,69.5
2023-10-24,67.95
2023-10-25,68.75
2023-10-26,69.25
2023-10-27,69.3
2023-10-30,70.1
2023-10-31,69.9
2023-11-01,70
2023-11-02,69.9
2023-11-03,70.1
2023-11-06,70
2023-11-07,70.25
2023-11-08,70.7
2023-11-09,71.6
2023-11-10,71
2023-11-13,71
2023-11-14,69.75
2023-11-15,70.2
2023-11-16,70.1
2023-11-17,69.75
2023-11-20,70.05
2023-11-21,70.5
2023-11-22,70.85
2023-11-23,70.6
2023-11-24,70.8
2023-11-27,71.55
2023-11-28,72.75
2023-11-29,73.15
2023-11-30,73.5
2023-12-01,74.85
2023-12-04,75.5
2023-12-05,75.5
2023-12-06,75.25
2023-12-07,70.5
2023-12-08,69
2023-12-11,69.25
2023-12-12,71
2023-12-13,71.9
2023-12-14,71
2023-12-15,71
2023-12-18,71.75
2023-12-19,70.25
2023-12-20,69.25
2023-12-21,68.75
2023-12-22,68.7
2023-12-27,69.25
2023-12-28,68.65
2023-12-29,69.15
2024-01-03,69.74
2024-01-04,71
2024-01-05,70
2024-01-08,70
2024-01-09,68.85
2024-01-10,69
2024-01-11,69
2024-01-12,67.7
2024-01-15,67.5
2024-01-16,67.85
2024-01-17,67.5
2024-01-22,68
2024-01-23,68
2024-01-24,69
2024-01-25,71
2024-01-26,70.7
2024-01-29,70.9
2024-01-30,71.25
2024-01-31,71.45
2024-02-01,73.85
2024-02-02,73.7
2024-02-05,73.25
2024-02-07,73.15
2024-02-08,72.7
2024-02-09,72.45
2024-02-12,72.4
2024-02-13,72.15
2024-02-14,71.7
2024-02-15,71.45
2024-02-16,69.75
2024-02-19,69.25
2024-02-20,69.25
2024-02-21,69.25
2024-02-22,66.5
2024-02-23,67
2024-02-26,67.5
2024-02-27,67.15
2024-02-28,66.5
2024-03-01,66.75
2024-03-04,66.25
2024-03-05,66.05
2024-03-06,67.25
2024-03-07,68.7
2024-03-08,69
2024-03-11,69.5
2024-03-12,68.4
2024-03-13,68
2024-03-14,66
2024-03-15,65
2024-03-18,64.5
2024-03-19,65.2
2024-03-20,65.4
2024-03-21,51
2024-03-22,56.25
2024-03-25,54.85
2024-03-26,55.4
2024-03-27,57.5
2024-03-28,58
2024-04-02,58.35
2024-04-03,59
2024-04-04,59.3
2024-04-05,58.5
2024-04-08,58
2024-04-09,55
2024-04-10,54.25
2024-04-11,54.8
2024-04-12,52.05
2024-04-15,55
2024-04-16,54.87
2024-04-17,53
2024-04-18,54.25
2024-04-19,55.2
2024-04-22,55.75
2024-04-23,55.5
2024-04-24,56
2024-04-26,55.9
2024-04-29,55.75
2024-04-30,55.25
2024-05-01,55.25
2024-05-02,55.5
2024-05-03,55.05
2024-05-06,54.75
2024-05-07,55
2024-05-08,54.5
2024-05-09,54.5
2024-05-10,55
2024-05-13,54.75
2024-05-14,54.75
2024-05-15,56
2024-05-16,54.25
2024-05-17,53.35
2024-05-20,50
2024-05-21,46
2024-05-22,49
2024-05-23,47.5
2024-05-24,45
2024-05-27,45.25
2024-05-28,44.63
2024-05-29,45.5
2024-05-30,47.5
2024-05-31,49
2024-06-04,50
2024-06-05,55.5
2024-06-06,56
2024-06-07,54
2024-06-10,52.75
2024-06-11,51
2024-06-12,51
2024-06-13,52.25
2024-06-14,52
2024-06-17,50
2024-06-18,50
2024-06-19,49
2024-06-20,48
2024-06-21,48.5
2024-06-24,51.25
2024-06-25,50.42
2024-06-26,50.52
2024-06-27,50.38
2024-07-01,50.25
2024-07-02,51.08
2024-07-04,51.08
2024-07-05,51.83
2024-07-08,51.58
2024-07-09,52.25
2024-07-10,52.63
2024-07-11,53.07
2024-07-12,53.21
2024-07-15,52.79
2024-07-16,53.67
2024-07-17,54.25
2024-07-18,54.5
2024-07-19,53.58
2024-07-22,53.08
2024-07-23,52.3
2024-07-24,51.3
2024-07-25,51
2024-07-26,50.58
2024-07-29,50.83
2024-07-30,51
2024-07-31,52.17
2024-08-01,52
2024-08-02,52.42
2024-08-05,53.42
2024-08-06,54.33
2024-08-07,53.38
2024-08-08,53.67
2024-08-09,53.45
2024-08-12,53.9
2024-08-13,53.8
2024-08-14,54
2024-08-15,53.42
2024-08-16,53.17
2024-08-19,53.33
2024-08-20,54.67
2024-08-21,60.08
2024-08-22,60.03
2024-08-23,60.08
2024-08-26,60.29
2024-08-27,61
2024-08-28,60.92
2024-08-30,61.33
2024-09-02,62
2024-09-03,62.08
2024-09-04,61.25
2024-09-05,61.75
2024-09-06,61.83
2024-09-09,61.25
2024-09-10,61.72
2024-09-11,61.83
2024-09-12,61.8
2024-09-13,61.49
2024-09-16,61.5
2024-09-17,61.33
2024-09-18,61.18
2024-09-19,61.13
2024-09-20,61.5
2024-09-23,61.92
2024-09-24,61.45
2024-09-25,61.78
2024-09-26,61.83
2024-09-27,62.23
2024-09-30,62.4
2024-10-01,62.17
2024-10-02,62.43
2024-10-03,62.84
2024-10-04,63.1
2024-10-07,63.15
2024-10-08,62.78
2024-10-09,62.49
2024-10-10,62.48
2024-10-11,62.63
2024-10-14,62.96
2024-10-15,62.91
2024-10-16,62.91
2024-10-17,62.71
2024-10-18,63.13
2024-10-21,62.91
2024-10-22,62.82
2024-10-23,63.04
2024-10-24,62.9
2024-10-25,62.93
2024-10-29,63.01
2024-10-30,62.93
2024-10-31,63.15
2024-11-01,63.24
2024-11-04,63.36
2024-11-05,63.29
2024-11-06,63.7
2024-11-07,63.74
2024-11-08,63.77
2024-11-11,63.8
2024-11-12,63.76
2024-11-13,63.75
2024-11-14,63.87
2024-11-15,63.78
2024-11-18,63.84
2024-11-19,63.85
2024-11-20,63.87
2024-11-21,63.88
2024-11-22,63.9
2024-11-25,63.9
2024-11-26,63.92
2024-11-27,63.97
2024-11-28,64.01
2024-11-29,64.02
2024-12-02,64.01
2024-12-03,64.03
2024-12-04,64.03
2024-12-05,63.97
2024-12-06,63.12
2024-12-09,62
2024-12-10,59.92
2024-12-11,59.04
2024-12-12,60
2024-12-13,62.67
